id_municipio,ano,salario_mensal
1503705,2020,1790.650024414063
1500347,2020,1340.170043945313
1503309,2020,1189.199951171875
1502756,2020,1045.0
1504802,2020,1039.0
1503903,2020,499.0
1505064,2020,2500.0
1502707,2020,1176.0
1503044,2020,1045.0
1507755,2020,2090.0
1502905,2020,5489.0
1502764,2020,1300.0
1507458,2020,1208.72998046875
1503457,2020,1156.369995117188
1507003,2020,1094.160034179688
1503093,2020,1232.400024414063
1508084,2020,3436.489990234375
1501725,2020,1177.0
1502954,2020,1045.0
1506161,2020,736.239990234375
1508084,2020,1074.75
1503804,2020,1474.489990234375
1508084,2020,1998.989990234375
1505809,2020,1260.0
1503903,2020,1050.0
1503044,2020,1045.0
1506583,2020,1108.0
1500503,2020,1797.780029296875
1505809,2020,1160.0
1505437,2020,0.0
1502772,2020,1185.0
1500305,2020,1015.0
1506161,2020,1045.0
1502103,2020,1045.0
1505064,2020,1232.400024414063
1503200,2020,1163.75
1506351,2020,1100.0
1505551,2020,1045.0
1506609,2020,1102.0
1505064,2020,1045.0
1506302,2020,1045.0
1506187,2020,1212.18994140625
1506161,2020,1045.0
1505106,2020,2090.0
1502707,2020,1045.0
1505064,2020,1232.400024414063
1503705,2020,1232.400024414063
1503903,2020,1045.0
1501576,2020,1092.0
1503705,2020,1045.0
1503200,2020,1052.0
1503044,2020,1350.0
1502905,2020,2750.0
1508035,2020,1354.579956054688
1501808,2020,1060.800048828125
1507607,2020,1233.010009765625
1505437,2020,1060.800048828125
1503200,2020,1052.0
1506351,2020,1079.43994140625
1507201,2020,1039.0
1501907,2020,2500.0
1507607,2020,2128.260009765625
1506104,2020,1258.9599609375
1505064,2020,1232.400024414063
1503200,2020,1045.0
1508084,2020,1120.97998046875
1506302,2020,2206.659912109375
1508084,2020,2635.239990234375
1500131,2020,1583.199951171875
1507458,2020,1045.0
1502954,2020,1640.650024414063
1503903,2020,1685.869995117188
1505551,2020,1100.0
1502301,2020,1039.0
1506187,2020,1280.9599609375
1503044,2020,1130.0
1506104,2020,1440.0
1506203,2020,1389.0
1500404,2020,1289.410034179688
1503200,2020,1045.0
1502103,2020,1185.0
1502707,2020,2090.0
1503705,2020,1108.800048828125
1503903,2020,1130.170043945313
1503093,2020,998.0
1508084,2020,1045.0
1508084,2020,1171.140014648438
1501782,2020,2369.989990234375
1501600,2020,1500.0
1503903,2020,1289.430053710938
1502954,2020,998.0
1508084,2020,1039.0
1508159,2020,1221.109985351563
1506187,2020,1220.0
1506187,2020,1758.0
1507755,2020,1369.0
1506559,2020,1521.079956054688
1502772,2020,3195.169921875
1502707,2020,1020.0
1506203,2020,1045.0
1508084,2020,1486.349975585938
1501451,2020,1045.0
1503903,2020,499.0
1503705,2020,5660.68994140625
1507409,2020,1279.0
1506161,2020,1045.0
1507151,2020,998.0
1506609,2020,1685.869995117188
1508084,2020,1045.0
1506195,2020,1045.0
1504604,2020,1045.0
1502772,2020,1171.56005859375
1507409,2020,1066.0
1502103,2020,1232.400024414063
1508159,2020,1200.0
1506203,2020,1100.0
1506351,2020,1060.0
1501451,2020,1045.0
1502103,2020,1185.0
1506583,2020,1045.0
1507979,2020,1937.140014648438
1507755,2020,998.0
1501808,2020,1500.0
1503457,2020,1745.839965820313
1505437,2020,1045.0
1508357,2020,1239.699951171875
1503754,2020,2000.0
1500503,2020,1201.199951171875
1500404,2020,1425.0
1505106,2020,2090.0
1507458,2020,1045.0
1503804,2020,1045.0
1507607,2020,1560.0
1501808,2020,5011.580078125
1507458,2020,1045.0
1507458,2020,1045.0
1508357,2020,1045.0
1501451,2020,1045.0
1506583,2020,1900.0
1502756,2020,1045.0
1503408,2020,0.0099999997764826
1506583,2020,1045.0
1508084,2020,1171.47998046875
1506609,2020,1045.0
1507102,2020,1232.400024414063
1505635,2020,1045.0
1508084,2020,1121.0
1506351,2020,1681.93994140625
1503457,2020,2100.0
1503457,2020,2955.0
1506104,2020,1045.0
1507458,2020,1045.0
1503903,2020,1185.0
1503044,2020,1045.0
1503200,2020,1169.099975585938
1502905,2020,1498.199951171875
1506609,2020,1060.800048828125
1507755,2020,1045.0
1506104,2020,2542.0
1507458,2020,1045.0
1506203,2020,1030.0
1506583,2020,1472.219970703125
1501725,2020,1599.400024414063
1507458,2020,1045.0
1506203,2020,1141.650024414063
1508159,2020,1700.0
1503457,2020,0.0
1500503,2020,1313.97998046875
1502954,2020,4000.0
1503804,2020,1713.0
1500131,2020,1102.5
1507607,2020,1150.0
1507607,2020,1230.0
1506351,2020,1039.0
1503457,2020,1045.0
1501808,2020,1232.400024414063
1506187,2020,1280.9599609375
1502954,2020,1316.699951171875
1508084,2020,2275.93994140625
1507458,2020,1680.0
1502855,2020,1443.119995117188
1508084,2020,1069.599975585938
1503200,2020,1045.0
1503705,2020,2000.0
1502707,2020,1200.0
1505437,2020,1072.300048828125
1506351,2020,2292.780029296875
1508084,2020,1618.119995117188
1503903,2020,1931.0
1503903,2020,5225.0
1504307,2020,1200.0
1501782,2020,1232.400024414063
1503804,2020,1045.0
1502707,2020,1577.619995117188
1508084,2020,1171.140014648438
1503093,2020,1232.400024414063
1506583,2020,1599.400024414063
1506203,2020,1045.0
1506583,2020,1108.800048828125
1508084,2020,1176.0
1508050,2020,2165.0
1506187,2020,1172.0
1502004,2020,1060.800048828125
1508159,2020,1599.400024414063
1506187,2020,1102.5
1500305,2020,1015.0
1503903,2020,499.0
1502954,2020,1110.0
1503200,2020,1169.099975585938
1506583,2020,1045.0
1508084,2020,1269.900024414063
1503804,2020,1232.400024414063
1502772,2020,1171.56005859375
1503044,2020,1045.0
1503903,2020,1050.0
1506195,2020,1100.0
1506161,2020,1045.0
1503903,2020,14001.8095703125
1507755,2020,1302.0
1506351,2020,1045.0
1506187,2020,1045.0
1502301,2020,1169.099975585938
1503754,2020,1510.0
1504059,2020,1928.469970703125
1500347,2020,1489.069946289063
1502509,2020,1100.900024414063
1503093,2020,2100.0
1505809,2020,1045.0
1508084,2020,1074.75
1506187,2020,1102.5
1503804,2020,1791.170043945313
1507458,2020,1045.0
1503044,2020,1045.0
1502772,2020,1200.0
1503903,2020,1171.849975585938
1508050,2020,1045.0
1508084,2020,1045.0
1502772,2020,1917.099975585938
1507755,2020,1045.0
1506187,2020,0.0
1500347,2020,1045.0
1500305,2020,1239.430053710938
1506161,2020,1045.0
1501451,2020,1521.079956054688
1507409,2020,1217.0
1503457,2020,1240.0
1504000,2020,1045.0
1504802,2020,1045.0
1500958,2020,1045.0
1503804,2020,5031.0
1507755,2020,1266.0
1506187,2020,1200.0
1502772,2020,1171.56005859375
1506187,2020,1172.0
1501725,2020,1174.150024414063
1508159,2020,1045.0
1507458,2020,1164.0
1506195,2020,1060.800048828125
1502905,2020,1097.25
1505635,2020,1045.0
1506583,2020,1045.0
1506187,2020,1130.0
1506161,2020,1032.0
1506609,2020,1685.869995117188
1506161,2020,1300.0
1504455,2020,1300.0
1508084,2020,1039.0
1508084,2020,1558.5
1502764,2020,1405.56005859375
1508159,2020,1060.800048828125
1506609,2020,1045.0
1502301,2020,1045.0
1508084,2020,4362.14013671875
1500404,2020,1050.0
1500958,2020,1567.5
1500404,2020,1185.0
1500347,2020,1648.0
1506351,2020,1910.650024414063
1502756,2020,1048.0
1502764,2020,2500.0
1504901,2020,2936.0
1500503,2020,1903.5
1505064,2020,1185.0
1505106,2020,1045.0
1501808,2020,1542.800048828125
1500958,2020,727.29998779296875
1505106,2020,1300.0
1505809,2020,1160.0
1506583,2020,1232.43994140625
1501253,2020,1600.0
1503705,2020,1045.0
1503903,2020,1429.2099609375
1500305,2020,1039.0
1503093,2020,1408.660034179688
1505551,2020,1045.0
1507607,2020,1387.72998046875
1504059,2020,1039.0
1508209,2020,1045.0
1506609,2020,1685.869995117188
1508357,2020,1386.43994140625
1503804,2020,1045.0
1506187,2020,1220.0
1508084,2020,264000.0
1503200,2020,1163.75
1503093,2020,1537.969970703125
1505551,2020,1045.0
1508159,2020,1221.109985351563
1502707,2020,1045.0
1506161,2020,1478.640014648438
1502707,2020,1045.0
1502103,2020,1075.819946289063
1503093,2020,1045.0
1505437,2020,1171.47998046875
1506187,2020,1130.0
1507458,2020,1045.0
1506187,2020,1212.18994140625
1508084,2020,1045.0
1505809,2020,3150.0
1503705,2020,1060.800048828125
1503754,2020,1857.5
1507755,2020,0.0
1500305,2020,1039.0
1501782,2020,1045.0
1500206,2020,1048.0
1505106,2020,1045.0
1502103,2020,1185.0
1501808,2020,1051.869995117188
1502707,2020,1176.0
1503408,2020,0.0099999997764826
1508050,2020,1567.5
1505635,2020,1126.18994140625
1506187,2020,1045.0
1502707,2020,1125.0
1505064,2020,1045.0
1502707,2020,1045.0
1506609,2020,1060.800048828125
1506195,2020,1250.0
1502301,2020,998.0
1505064,2020,1232.400024414063
1500859,2020,1045.0
1506609,2020,1102.0
1505437,2020,1533.469970703125
1505064,2020,1045.0
1501808,2020,1500.0
1507409,2020,1217.0
1502756,2020,1680.0
1505064,2020,1185.0
1503457,2020,1045.0
1506161,2020,1045.0
1506583,2020,1450.0
1501725,2020,3215.409912109375
1506161,2020,1200.0
1506559,2020,1852.75
1507151,2020,1163.760009765625
1504901,2020,3707.449951171875
1507607,2020,1045.0
1503093,2020,1099.699951171875
1506187,2020,1220.0
1505437,2020,1250.0
1501725,2020,1108.800048828125
1502756,2020,1080.140014648438
1506583,2020,1108.800048828125
1508084,2020,1500.0
1502764,2020,1700.0
1504059,2020,1169.099975585938
1506609,2020,1102.0
1503200,2020,1169.099975585938
1500859,2020,954.0
1506104,2020,1537.5
1503093,2020,1408.660034179688
1502764,2020,1500.0
1507607,2020,1560.0
1500503,2020,2378.590087890625
1508159,2020,1221.109985351563
1503903,2020,2241.77001953125
1507607,2020,1753.650024414063
1504455,2020,1045.0
1507979,2020,1045.0
1506161,2020,118.75
1503457,2020,1045.0
1506583,2020,1100.900024414063
1508357,2020,1600.0
1507409,2020,1279.0
1503804,2020,4528.7998046875
1501006,2020,1045.0
1501782,2020,1232.400024414063
1507458,2020,1045.0
1503705,2020,1177.0
1507607,2020,1423.119995117188
1508084,2020,1800.0
1502103,2020,2955.0
1500347,2020,1045.0
1506583,2020,1108.800048828125
1508357,2020,1599.400024414063
1507607,2020,1150.0
1508084,2020,3027.85009765625
1500347,2020,2800.0
1502954,2020,4000.0
1503754,2020,1144.099975585938
1504455,2020,1221.109985351563
1502905,2020,5489.0
1500206,2020,1048.0
1501725,2020,1221.109985351563
1502772,2020,2662.639892578125
1500305,2020,1039.0
1503200,2020,1052.0
1502855,2020,1100.0
1501782,2020,2144.0
1503457,2020,1194.530029296875
1507458,2020,1045.0
1503093,2020,1408.660034179688
1503903,2020,1521.079956054688
1505106,2020,1045.0
1502301,2020,1045.0
1503093,2020,1080.0
1503457,2020,2310.0
1503903,2020,499.0
1505635,2020,1200.0
1505437,2020,1045.0
1502301,2020,1233.400024414063
1500503,2020,1045.0
1500503,2020,1045.0
1507458,2020,1045.0
1507201,2020,1045.0
1503903,2020,1045.0
1500347,2020,1045.0
1507904,2020,1800.0
1502772,2020,1800.0
1503903,2020,499.0
1501782,2020,2144.0
1500206,2020,1048.0
1505437,2020,4269.0
1501782,2020,1232.400024414063
1504901,2020,1090.920043945313
1506161,2020,1500.0
1508084,2020,1307.319946289063
1503507,2020,1129.800048828125
1505635,2020,1045.0
1502772,2020,1567.5
1504752,2020,1240.22998046875
1503903,2020,2353.8701171875
1501782,2020,2578.469970703125
1507607,2020,1144.5
1503457,2020,1045.0
1501808,2020,1542.800048828125
1506583,2020,1045.0
1505064,2020,1045.0
1503804,2020,1232.400024414063
1500701,2020,0.0
1501725,2020,0.0
1506187,2020,1130.0
1506302,2020,1185.0
1503507,2020,1156.430053710938
1505064,2020,1045.0
1504059,2020,2400.0
1501725,2020,0.0
1503903,2020,2241.77001953125
1500503,2020,1045.0
1501808,2020,1542.800048828125
1503457,2020,1045.0
1503754,2020,1571.0400390625
1507607,2020,1156.430053710938
1507607,2020,1762.300048828125
1500503,2020,10410.2802734375
1508357,2020,5000.0
1506187,2020,1280.9599609375
1501725,2020,1108.800048828125
1503804,2020,1045.0
1503804,2020,1407.010009765625
1508084,2020,1768.420043945313
1500305,2020,1039.0
1507607,2020,1355.739990234375
1500503,2020,1539.0
1500347,2020,3142.050048828125
1506351,2020,2292.780029296875
1502509,2020,1100.900024414063
1502772,2020,1917.099975585938
1503093,2020,1079.56005859375
1508084,2020,1224.660034179688
1503804,2020,1232.400024414063
1503093,2020,1232.400024414063
1506203,2020,1169.099975585938
1502772,2020,2662.639892578125
1501253,2020,1600.0
1502301,2020,1169.099975585938
1500347,2020,1199.609985351563
1506351,2020,1060.0
1503093,2020,1232.400024414063
1502707,2020,1200.0
1508357,2020,2350.0
1502764,2020,1060.800048828125
1508084,2020,1500.0
1503093,2020,1045.0
1503903,2020,499.0
1508159,2020,1911.800048828125
1500347,2020,1045.0
1501782,2020,1232.400024414063
1508084,2020,1200.0
1506161,2020,1080.0
1502707,2020,1176.0
1503903,2020,1100.900024414063
1508035,2020,1045.0
1506161,2020,0.0
1506583,2020,2094.199951171875
1508357,2020,1239.0
1507979,2020,3588.0
1500503,2020,1045.0
1503093,2020,1408.660034179688
1502103,2020,1185.0
1501808,2020,0.0
1502764,2020,1045.0
1508084,2020,1072.300048828125
1506187,2020,1220.0
1500206,2020,1048.0
1503200,2020,1052.0
1506161,2020,237.5
1506187,2020,1280.9599609375
1505635,2020,1700.0
1500859,2020,1221.109985351563
1506583,2020,1045.0
1505064,2020,0.0
1501782,2020,2578.469970703125
1500206,2020,1048.0
1503044,2020,1045.0
1501725,2020,1108.800048828125
1502756,2020,1080.140014648438
1503457,2020,3201.14990234375
1505106,2020,3135.0
1501808,2020,2222.719970703125
1507904,2020,998.0
1503408,2020,4285.72021484375
1501808,2020,1051.869995117188
1506005,2020,1141.650024414063
1506187,2020,1045.0
1503804,2020,3345.0
1504000,2020,1232.400024414063
1502301,2020,1045.0
1506203,2020,1169.099975585938
1501808,2020,1232.400024414063
1503804,2020,1336.160034179688
1501782,2020,1165.550048828125
1501600,2020,1128.199951171875
1502905,2020,1126.849975585938
1506195,2020,1567.5
1505437,2020,1250.0
1506187,2020,1220.0
1507805,2020,1295.359985351563
1506161,2020,1055.0
1506195,2020,2000.0
1508159,2020,1445.280029296875
1506203,2020,3080.0
1502764,2020,1045.0
1503903,2020,2241.77001953125
1502772,2020,1800.0
1501451,2020,1045.0
1502103,2020,1185.0
1503705,2020,1108.800048828125
1506203,2020,1065.680053710938
1500859,2020,1100.0
1503309,2020,1150.0
1508050,2020,1945.0
1504059,2020,1315.0
1504455,2020,1975.420043945313
1503101,2020,1060.800048828125
1500305,2020,1015.0
1500347,2020,1885.22998046875
1503044,2020,1130.0
1505437,2020,1250.0
1506195,2020,1045.0
1501808,2020,1045.0
1500503,2020,0.0
1501725,2020,1045.0
1505437,2020,1045.0
1506161,2020,237.5
1508084,2020,1072.300048828125
1506161,2020,1055.0
1506104,2020,1956.609985351563
1503507,2020,1156.430053710938
1501782,2020,1045.0
1503754,2020,1045.0
1502855,2020,2000.0
1503705,2020,1045.0
1508357,2020,1359.180053710938
1501808,2020,2000.0
1508159,2020,1911.800048828125
1505809,2020,1100.0
1508084,2020,1065.9599609375
1507904,2020,1045.0
1506351,2020,1224.719970703125
1506203,2020,1045.0
1502855,2020,678.0
1500503,2020,1045.0
1506161,2020,1055.0
1508357,2020,1068.47998046875
1504901,2020,1400.0
1508084,2020,1180.0
1508084,2020,1045.0
1502707,2020,1194.0
1507904,2020,998.0
1501006,2020,2083.330078125
1506187,2020,1102.5
1502905,2020,1703.030029296875
1500347,2020,1045.0
1502772,2020,1800.0
1505064,2020,1232.400024414063
1501253,2020,1500.0
1502707,2020,1200.0
1506187,2020,1045.0
1507458,2020,1192.31005859375
1507474,2020,1169.099975585938
1505437,2020,1045.0
1508357,2020,1800.0
1503093,2020,1232.400024414063
1502509,2020,1141.650024414063
1502772,2020,1491.079956054688
1503457,2020,1045.0
1507706,2020,2290.179931640625
1503903,2020,1692.920043945313
1503457,2020,3201.14990234375
1507458,2020,1045.0
1507003,2020,1663.72998046875
1505437,2020,1120.97998046875
1500347,2020,1045.0
1501253,2020,1500.0
1502954,2020,1108.800048828125
1503093,2020,1408.650024414063
1508084,2020,1224.660034179688
1506005,2020,1045.0
1503903,2020,2241.77001953125
1503457,2020,1300.0
1506583,2020,1232.43994140625
1500404,2020,1133.0
1508084,2020,1685.869995117188
1506203,2020,1045.0
1507755,2020,2090.0
1501808,2020,1045.0
1506161,2020,1055.0
1501725,2020,2512.75
1508084,2020,1496.969970703125
1502301,2020,2078.0
1505437,2020,1250.0
1502772,2020,3300.0
1503093,2020,1567.5
1501808,2020,1232.400024414063
1504000,2020,1232.400024414063
1506351,2020,1200.0
1506187,2020,1220.0
1500347,2020,1272.0
1507458,2020,1045.0
1508209,2020,1045.0
1506302,2020,1232.400024414063
1502772,2020,1045.0
1503903,2020,1931.0
1502756,2020,1862.050048828125
1508159,2020,1911.800048828125
1506187,2020,1045.0
1501808,2020,1232.400024414063
1506187,2020,1200.0
1502772,2020,1597.589965820313
1507458,2020,1045.0
1501907,2020,1532.0400390625
1500305,2020,1068.0
1506351,2020,1060.0
1506203,2020,1539.900024414063
1502772,2020,3195.169921875
1502905,2020,3117.0
1506583,2020,1179.640014648438
1507458,2020,1200.0
1508084,2020,3476.02001953125
1503903,2020,1931.0
1503457,2020,1800.0
1508084,2020,1171.47998046875
1506203,2020,1169.099975585938
1505403,2020,1045.0
1500347,2020,1045.0
1503705,2020,2005.660034179688
1506161,2020,1045.0
1503457,2020,1106.31005859375
1503903,2020,2594.780029296875
1506195,2020,1500.0
1505437,2020,1045.0
1505437,2020,1250.0
1505809,2020,1160.0
1508357,2020,0.0
1507458,2020,1045.0
1504455,2020,1094.280029296875
1502772,2020,1045.0
1505106,2020,1045.0
1500305,2020,1039.0
1500206,2020,1048.0
1506104,2020,1537.5
1503507,2020,2000.0
1502301,2020,1045.0
1508084,2020,1171.47998046875
1502707,2020,1045.0
1506104,2020,1045.0
1506302,2020,1500.0
1501782,2020,1232.400024414063
1506351,2020,1200.0
1503903,2020,2955.0
1506203,2020,1169.099975585938
1500206,2020,1048.0
1508357,2020,1500.0
1505064,2020,1500.0
1506609,2020,1102.0
1506161,2020,1090.300048828125
1508357,2020,2710.39990234375
1501725,2020,1108.800048828125
1503903,2020,1045.0
1504059,2020,1169.099975585938
1506203,2020,1405.0
1503804,2020,1300.0
1503903,2020,1931.0
1508357,2020,1174.150024414063
1502772,2020,855.17999267578125
1503408,2020,1521.079956054688
1501782,2020,1045.0
1500347,2020,1800.0
1507979,2020,1000.0
1508084,2020,2422.27001953125
1507755,2020,1500.0
1503044,2020,1045.0
1503903,2020,2241.77001953125
1506161,2020,1045.0
1505809,2020,1310.0
1506005,2020,2090.0
1503903,2020,1100.900024414063
1506351,2020,1681.93994140625
1506187,2020,1130.0
1508084,2020,2097.489990234375
1505064,2020,1045.0
1503044,2020,1176.0
1506187,2020,1220.0
1507458,2020,1045.0
1506161,2020,1045.0
1507607,2020,1560.0
1508084,2020,522.5
1504455,2020,1045.0
1501782,2020,3000.0
1500958,2020,1416.93994140625
1507607,2020,1045.0
1503705,2020,1670.650024414063
1506583,2020,1045.0
1506351,2020,2233.699951171875
1502103,2020,6.3400001525878906
1503903,2020,1153.280029296875
1503457,2020,1250.0
1501782,2020,2955.0
1507003,2020,1094.160034179688
1505437,2020,1533.469970703125
1506351,2020,1910.650024414063
1502905,2020,5489.0
1501808,2020,1232.400024414063
1506195,2020,1500.0
1507151,2020,1109.400024414063
1504406,2020,1045.0
1500131,2020,1045.0
1505437,2020,2380.0
1508159,2020,1045.0
1501808,2020,1060.800048828125
1503200,2020,1169.099975585938
1505437,2020,1981.25
1500206,2020,1048.0
1501725,2020,1108.800048828125
1506351,2020,1419.339965820313
1507607,2020,1260.0
1502905,2020,1498.199951171875
1501782,2020,1097.25
1506203,2020,1169.099975585938
1500503,2020,1852.099975585938
1503093,2020,1099.699951171875
1500305,2020,1039.0
1506609,2020,1415.760009765625
1503754,2020,2182.0
1508357,2020,2000.0
1507409,2020,1045.0
1501808,2020,1542.800048828125
1507607,2020,1567.5
1502772,2020,4591.580078125
1503093,2020,1061.0
1500701,2020,1232.400024414063
1502954,2020,2730.0
1506583,2020,2190.530029296875
1500404,2020,1133.0
1505809,2020,1047.140014648438
1508084,2020,1045.0
1501808,2020,1500.0
1507755,2020,1369.0
1502103,2020,1232.400024414063
1503804,2020,1050.599975585938
1508084,2020,1500.0
1503309,2020,1045.0
1505106,2020,1421.5400390625
1506161,2020,1090.0
1506609,2020,1045.0
1508050,2020,1232.400024414063
1502772,2020,1045.0
1507755,2020,1045.0
1506187,2020,1045.0
1500859,2020,1045.0
1501907,2020,2500.0
1501725,2020,1599.400024414063
1503309,2020,1117.569946289063
1501725,2020,1911.800048828125
1501576,2020,1172.0
1506161,2020,1090.300048828125
1506583,2020,1045.0
1502905,2020,5489.0
1506104,2020,1893.930053710938
1501451,2020,1045.0
1507607,2020,1156.430053710938
1502954,2020,2730.0
1506351,2020,1030.670043945313
1507607,2020,1042.0
1501782,2020,1278.2099609375
1503200,2020,1169.099975585938
1506583,2020,2094.199951171875
1500206,2020,1170.0
1502772,2020,1045.0
1502905,2020,5489.0
1501253,2020,3000.0
1502756,2020,1048.0
1503408,2020,0.0099999997764826
1501725,2020,1911.800048828125
1501204,2020,1295.0
1503705,2020,1447.660034179688
1507755,2020,1567.5
1500958,2020,1900.0
1505007,2020,1250.0
1500503,2020,1045.0
1501907,2020,1262.109985351563
1503200,2020,1052.0
1503093,2020,1408.660034179688
1506104,2020,1045.0
1501808,2020,1542.800048828125
1502509,2020,1141.650024414063
1502707,2020,1500.0
1504059,2020,0.0
1500305,2020,1015.0
1503903,2020,1130.170043945313
1508084,2020,1457.0
1506583,2020,1125.0
1504802,2020,1038.0
1502301,2020,1250.0
1503903,2020,1130.170043945313
1502103,2020,1171.670043945313
1500347,2020,1045.0
1507458,2020,1232.400024414063
1508084,2020,1171.47998046875
1500503,2020,1157.0
1501576,2020,1407.5
1502707,2020,1500.0
1503705,2020,1177.0
1506195,2020,751.15997314453125
1505064,2020,1086.530029296875
1503457,2020,1745.839965820313
1500503,2020,1045.0
1504059,2020,1426.5400390625
1506161,2020,118.75
1503903,2020,6329.3798828125
1501576,2020,1407.5
1506161,2020,1500.0
1506195,2020,1045.0
1501204,2020,1295.0
1501782,2020,1216.4599609375
1507904,2020,1045.0
1501451,2020,1045.0
1505437,2020,1200.0
1507458,2020,1060.0
1505437,2020,1080.0
1500701,2020,1700.0
1502954,2020,1176.0
1501725,2020,1911.800048828125
1506187,2020,1130.0
1506583,2020,1567.5
1501808,2020,1542.800048828125
1507102,2020,1045.0
1500347,2020,1045.0
1502707,2020,1521.079956054688
1502103,2020,7.130000114440918
1500859,2020,1045.0
1505809,2020,1100.0
1501451,2020,2063.199951171875
1506203,2020,1169.099975585938
1508084,2020,1065.9599609375
1502905,2020,5489.0
1501782,2020,1232.400024414063
1501576,2020,1550.0
1502707,2020,1777.0
1500503,2020,1314.0
1501451,2020,1141.650024414063
1503408,2020,1100.900024414063
1500503,2020,1045.0
1507458,2020,1045.0
1503903,2020,1045.0
1502954,2020,1137.069946289063
1506203,2020,1521.079956054688
1502954,2020,1110.0
1506351,2020,2200.0
1508084,2020,1996.0
1503457,2020,1045.0
1508084,2020,3202.14990234375
1508084,2020,1039.0
1503457,2020,1262.109985351563
1506351,2020,475.0
1500305,2020,1207.0
1502301,2020,1500.0
1502905,2020,5445.0
