id_municipio,ano,incremento,floresta
1303908,2016,1.5,15182.5
1303908,2017,2.5,18022.9
1303908,2018,0.2,9512.9
1303908,2019,3.1,18302.8
1303908,2020,3.7,19595.0
1303957,2014,4.7,7455.6
1303957,2015,1.7,8704.5
1303957,2016,0.7,9281.0
1303957,2017,3.8,9689.0
1303957,2018,0.7,7647.7
1303957,2019,2.6,9832.4
1303957,2020,1.3,9796.3
1304005,2014,1.3,1742.0
1304005,2015,0.7,2520.2
1304005,2016,1.4,2295.4
1304005,2017,1.1,2578.4
1304005,2018,0.7,1416.2
1304005,2019,1.6,2589.6
1304005,2020,1.6,2582.9
1304062,2014,3.8,2930.6
1304062,2015,0.2,3031.1
1304062,2016,1.9,2865.0
1304062,2017,0.6,2871.3
1304062,2018,0.2,183.7
1304062,2019,2.2,3102.1
1304062,2020,0.6,3082.7
1304104,2014,2.9,79556.2
1304104,2015,0.7,86725.9
1304104,2016,3.6,86311.6
1304104,2017,5.4,86652.1
1304104,2018,20.3,83892.7
1304104,2019,23.5,86480.0
1304104,2020,18.6,86700.8
1304203,2014,15.7,21823.2
1304203,2015,2.2,22576.5
1304203,2016,8.3,21855.0
1304203,2017,6.0,22504.1
1304203,2018,8.6,22106.6
1304203,2019,7.9,22242.0
1304203,2020,10.7,22438.4
1304237,2014,1.3,5875.9
1304237,2015,0.0,3539.7
1304237,2016,0.3,6142.2
1304237,2017,8.1,6108.3
1304237,2018,0.1,5392.6
1304237,2019,0.2,5733.6
1304237,2020,1.1,6047.3
1304260,2014,8.7,9551.2
1304260,2015,0.5,9637.5
1304260,2016,5.3,1552.6
1304260,2017,2.7,9651.0
1304260,2018,5.6,9448.5
1304260,2019,2.6,9182.5
1304260,2020,3.5,9639.7
1304302,2014,1.5,21242.2
1304302,2015,0.4,24400.7
1304302,2016,0.4,21904.6
1304302,2017,0.7,22348.1
1304302,2018,0.5,16984.6
1304302,2019,1.3,26383.3
1304302,2020,0.5,25662.1
1304401,2014,0.8,124.4
1304401,2015,0.2,128.0
1304401,2016,0.1,111.1
1304401,2017,0.1,127.8
1304401,2018,0.0,127.7
1304401,2019,0.4,127.4
1304401,2020,0.1,127.3
1400027,2014,11.4,15934.9
1400027,2015,11.4,15504.2
1400027,2016,9.0,12357.3
1400027,2017,9.3,15495.5
1400027,2018,12.6,3735.6
1400027,2019,23.7,21173.0
1400027,2020,15.5,20325.0
1400050,2014,6.5,11526.0
1400050,2015,6.9,11391.5
1400050,2016,24.3,14859.2
1400050,2017,2.0,11756.6
1400050,2018,4.7,0.0
1400050,2019,25.9,19954.1
1400050,2020,36.4,19512.7
1400100,2014,0.3,178.3
1400100,2015,0.1,122.9
1400100,2016,0.1,228.4
1400100,2017,0.0,160.9
1400100,2018,0.0,0.0
1400100,2019,0.1,228.3
1400100,2020,0.9,205.1
1400159,2014,2.1,964.2
1400159,2015,8.3,1359.0
1400159,2016,3.0,1020.2
1400159,2017,1.8,1257.4
1400159,2018,2.6,294.5
1400159,2019,12.6,1546.1
1400159,2020,9.0,1454.2
1400175,2014,17.0,2397.9
1400175,2015,24.4,3771.4
1400175,2016,22.8,5141.0
1400175,2017,9.8,3480.8
1400175,2018,10.0,0.0
1400175,2019,85.7,5128.3
1400175,2020,21.1,4859.7
1400209,2014,33.6,28521.0
1400209,2015,19.9,29800.5
1400209,2016,38.3,25313.7
1400209,2017,23.2,26585.3
1400209,2018,19.2,12467.6
1400209,2019,100.3,30236.8
1400209,2020,36.2,29327.5
1400233,2014,17.5,10122.9
1400233,2015,20.5,10883.8
1400233,2016,26.0,10811.2
1400233,2017,16.4,9735.3
1400233,2018,12.2,6595.4
1400233,2019,37.0,10928.1
1400233,2020,42.2,9960.0
1400282,2014,22.1,9394.5
1400282,2015,10.6,9303.4
1400282,2016,22.2,8961.6
1400282,2017,11.6,10013.7
1400282,2018,3.1,0.0
1400282,2019,62.6,12337.5
1400282,2020,23.3,12213.9
1400308,2014,48.9,6902.3
1400308,2015,22.1,7678.2
1400308,2016,45.6,9655.8
1400308,2017,8.3,8520.4
1400308,2018,19.3,0.0
1400308,2019,82.9,10642.2
1400308,2020,43.7,10347.1
1400407,2014,0.0,404.2
1400407,2015,0.0,488.2
1400407,2016,0.0,235.4
1400407,2017,0.0,417.5
1400407,2018,0.0,230.9
1400407,2019,0.0,357.5
1400407,2020,0.0,387.0
1400456,2014,0.4,1512.1
1400456,2015,0.1,1547.4
1400456,2016,0.2,1208.1
1400456,2017,0.3,1256.0
1400456,2018,0.0,0.0
1400456,2019,2.2,1303.3
1400456,2020,0.6,1585.6
1400472,2014,19.5,19824.5
1400472,2015,23.5,24411.2
1400472,2016,25.6,13976.0
1400472,2017,34.8,21604.6
1400472,2018,39.2,14910.9
1400472,2019,98.3,23754.5
1400472,2020,80.4,22685.3
1400506,2014,6.7,3090.6
1400506,2015,3.5,3761.3
1400506,2016,6.2,3756.1
1400506,2017,5.0,3220.0
1400506,2018,5.1,2223.2
1400506,2019,10.7,3735.4
1400506,2020,8.4,3672.1
1400605,2014,3.8,876.9
1400605,2015,4.2,958.1
1400605,2016,6.8,952.7
1400605,2017,4.1,919.9
1400605,2018,3.8,879.9
1400605,2019,10.7,934.0
1400605,2020,6.1,927.8
1400704,2014,1.1,1636.4
1400704,2015,0.1,2091.6
1400704,2016,0.1,959.4
1400704,2017,0.3,1344.5
1400704,2018,0.0,142.5
1400704,2019,2.1,1504.9
1400704,2020,1.0,1827.2
1500107,2014,0.3,367.4
1500107,2015,0.6,451.2
1500107,2016,0.4,342.5
1500107,2017,1.4,473.4
1500107,2018,0.6,444.0
1500107,2019,0.3,492.6
1500107,2020,1.3,491.2
1500131,2014,0.4,50.0
1500131,2015,0.1,50.0
1500131,2016,0.5,49.5
1500131,2017,0.2,49.3
1500131,2018,1.0,48.3
1500131,2019,4.2,44.1
1500131,2020,1.2,42.8
1500206,2014,6.0,1233.7
1500206,2015,7.0,1606.4
1500206,2016,7.2,1513.5
1500206,2017,20.1,1772.7
1500206,2018,17.9,1791.3
1500206,2019,18.3,1825.9
1500206,2020,15.8,1809.9
1500305,2014,0.2,3656.5
1500305,2015,0.0,3079.2
1500305,2016,0.0,1845.4
1500305,2017,0.1,4193.6
1500305,2018,0.0,220.5
1500305,2019,0.1,4925.6
1500305,2020,0.0,3931.9
1500347,2014,14.2,2323.1
1500347,2015,9.6,2263.6
1500347,2016,8.7,2346.0
1500347,2017,9.3,2336.7
1500347,2018,4.7,2332.7
1500347,2019,9.7,2323.1
1500347,2020,9.3,2290.8
1500404,2014,14.3,16988.1
1500404,2015,13.3,15555.4
1500404,2016,14.5,14339.1
1500404,2017,24.2,16112.5
1500404,2018,20.6,10866.6
1500404,2019,17.9,15154.7
1500404,2020,29.5,17460.1
1500503,2014,23.8,52262.0
1500503,2015,12.4,50090.0
1500503,2016,15.4,39576.1
1500503,2017,21.4,51373.7
1500503,2018,19.6,49191.6
1500503,2019,30.0,60061.8
1500503,2020,25.0,61355.4
1500602,2014,293.9,142469.8
1500602,2015,308.6,142658.4
1500602,2016,409.5,143007.0
1500602,2017,224.9,145384.1
1500602,2018,435.0,135599.9
1500602,2019,575.4,144373.8
1500602,2020,799.1,143514.1
1500701,2014,0.0,3844.1
1500701,2015,0.1,4005.7
1500701,2016,0.4,3874.5
1500701,2017,0.0,5025.9
1500701,2018,0.0,0.0
1500701,2019,0.4,6120.3
1500701,2020,0.9,5851.8
1500800,2014,0.0,38.2
1500800,2015,0.0,74.2
1500800,2016,0.0,75.0
1500800,2017,0.0,79.3
1500800,2018,0.0,79.3
1500800,2019,0.0,79.3
1500800,2020,0.0,79.3
1500859,2014,31.8,5955.7
1500859,2015,95.6,8934.2
1500859,2016,85.8,8670.7
1500859,2017,99.0,9188.1
1500859,2018,60.2,4820.4
1500859,2019,218.3,8909.4
1500859,2020,112.6,8796.9
1500909,2014,0.0,290.4
1500909,2015,0.2,206.7
1500909,2016,0.0,0.0
1500909,2017,0.0,215.2
1500909,2018,0.0,94.5
1500909,2019,0.0,290.2
1500909,2020,0.0,281.4
1500958,2014,0.9,163.5
1500958,2015,1.0,186.1
1500958,2016,1.5,116.8
1500958,2017,4.7,248.6
1500958,2018,3.8,234.0
1500958,2019,1.3,243.9
1500958,2020,3.1,239.6
1501006,2014,29.3,14863.3
1501006,2015,16.1,11675.3
1501006,2016,13.5,12194.4
1501006,2017,30.7,13207.3
1501006,2018,21.9,12087.4
1501006,2019,45.0,14887.5
1501006,2020,35.0,14460.0
1501105,2014,0.3,1980.3
1501105,2015,0.7,2355.8
1501105,2016,1.8,3459.4
1501105,2017,1.4,3643.4
1501105,2018,0.9,1152.1
1501105,2019,2.3,3865.2
1501105,2020,3.3,3859.9
1501204,2014,3.7,1215.7
1501204,2015,4.4,1335.8
1501204,2016,5.6,1433.5
1501204,2017,5.5,1443.3
1501204,2018,10.4,1394.5
1501204,2019,7.3,1426.0
1501204,2020,6.4,1419.5
1501253,2014,2.7,701.4
1501253,2015,22.4,725.3
1501253,2016,10.9,714.4
1501253,2017,5.9,708.4
1501253,2018,1.6,706.8
1501253,2019,2.4,704.5
1501253,2020,2.2,702.3
1501303,2014,1.0,302.5
1501303,2015,0.3,419.7
1501303,2016,0.7,432.6
1501303,2017,2.9,452.1
1501303,2018,0.8,417.6
1501303,2019,0.1,452.3
1501303,2020,2.6,449.7
1501402,2014,0.0,124.8
1501402,2015,0.3,217.2
1501402,2016,0.3,210.1
1501402,2017,0.3,231.8
1501402,2018,0.9,230.9
1501402,2019,1.2,229.6
1501402,2020,0.2,229.4
1501451,2014,1.2,1708.1
1501451,2015,11.0,2936.3
1501451,2016,4.5,2824.0
1501451,2017,2.1,2963.7
1501451,2018,2.8,2961.3
1501451,2019,5.2,2956.1
1501451,2020,4.4,2895.7
1501501,2014,0.0,31.4
1501501,2015,0.1,49.6
1501501,2016,0.0,38.7
1501501,2017,0.3,55.6
1501501,2018,0.3,55.3
1501501,2019,0.1,55.3
1501501,2020,0.3,54.9
1501576,2014,5.6,863.7
1501576,2015,5.5,956.9
1501576,2016,8.0,948.9
1501576,2017,6.0,942.9
1501576,2018,7.5,881.1
1501576,2019,7.4,928.0
1501576,2020,19.1,908.9
1501600,2014,0.3,22.4
1501600,2015,0.8,42.3
1501600,2016,0.8,43.3
1501600,2017,0.6,46.0
1501600,2018,0.0,45.6
1501600,2019,0.0,46.0
1501600,2020,0.3,45.7
1501709,2014,0.0,290.0
1501709,2015,0.5,222.9
1501709,2016,0.0,0.0
1501709,2017,0.8,238.0
1501709,2018,0.3,45.7
1501709,2019,0.2,288.2
1501709,2020,0.4,279.6
1501725,2014,8.8,3540.4
1501725,2015,11.0,2564.9
1501725,2016,6.5,1017.1
1501725,2017,28.2,3691.5
1501725,2018,19.8,2940.7
1501725,2019,26.1,3646.7
1501725,2020,26.8,3574.2
1501758,2014,2.7,171.2
1501758,2015,1.2,170.0
1501758,2016,2.3,167.6
1501758,2017,1.9,165.7
1501758,2018,1.0,164.6
1501758,2019,1.2,163.4
1501758,2020,1.4,162.0
1501782,2014,6.5,697.5
1501782,2015,16.3,879.7
1501782,2016,9.2,865.0
1501782,2017,9.0,867.9
1501782,2018,9.8,858.1
1501782,2019,9.4,848.7
1501782,2020,12.2,836.5
1501808,2014,0.5,5837.5
1501808,2015,0.9,6675.6
1501808,2016,1.9,4689.6
1501808,2017,1.0,7584.0
1501808,2018,0.5,4317.5
1501808,2019,1.8,7903.1
1501808,2020,1.9,7772.6
1501907,2014,0.1,172.2
1501907,2015,1.2,238.3
1501907,2016,0.6,149.5
1501907,2017,6.6,273.2
1501907,2018,0.9,272.3
1501907,2019,0.2,272.1
1501907,2020,1.3,270.9
1501956,2014,10.8,786.0
1501956,2015,13.0,917.8
1501956,2016,9.0,437.8
1501956,2017,21.0,667.3
1501956,2018,19.1,310.4
1501956,2019,22.1,938.0
1501956,2020,26.9,905.9
1502004,2014,0.0,228.7
1502004,2015,0.0,226.6
1502004,2016,0.1,217.0
1502004,2017,0.0,293.5
1502004,2018,0.2,303.5
1502004,2019,0.0,307.9
1502004,2020,0.0,285.2
1502103,2014,0.3,774.0
1502103,2015,0.3,742.5
1502103,2016,0.4,742.9
1502103,2017,1.3,784.1
1502103,2018,1.1,587.9
1502103,2019,0.1,865.2
1502103,2020,0.4,864.7
1502152,2014,1.4,1300.0
1502152,2015,2.7,1134.0
1502152,2016,2.1,1307.7
1502152,2017,1.4,1306.3
1502152,2018,1.0,1296.4
1502152,2019,1.2,1304.1
1502152,2020,2.0,1302.1
1502202,2014,0.3,26.9
1502202,2015,1.2,60.0
1502202,2016,0.1,51.5
1502202,2017,0.2,59.1
1502202,2018,0.1,33.0
1502202,2019,0.1,68.5
1502202,2020,0.5,67.9
1502301,2014,1.3,294.3
1502301,2015,1.2,339.6
1502301,2016,1.1,216.4
1502301,2017,1.8,340.1
1502301,2018,1.5,223.3
1502301,2019,1.6,342.4
1502301,2020,1.2,340.3
1502400,2014,0.2,44.9
1502400,2015,0.7,89.5
1502400,2016,0.9,73.2
1502400,2017,1.1,127.1
1502400,2018,0.4,126.7
1502400,2019,0.2,126.5
1502400,2020,0.8,125.7
1502509,2014,0.2,2074.9
1502509,2015,0.7,2416.7
1502509,2016,0.0,929.4
1502509,2017,2.6,2821.3
1502509,2018,0.0,293.1
1502509,2019,0.3,3561.2
1502509,2020,0.1,3193.3
1502608,2014,0.0,34.9
1502608,2015,0.0,103.5
1502608,2016,0.1,108.3
1502608,2017,0.2,132.8
1502608,2018,0.0,132.8
1502608,2019,0.0,132.8
1502608,2020,0.1,132.7
1502707,2014,4.4,777.3
1502707,2015,1.7,775.9
1502707,2016,6.8,769.1
1502707,2017,3.1,766.0
1502707,2018,3.2,669.6
1502707,2019,8.9,753.9
1502707,2020,2.1,751.8
1502756,2014,0.3,50.4
1502756,2015,0.5,74.0
1502756,2016,0.3,55.3
1502756,2017,3.2,81.8
1502756,2018,0.5,79.4
1502756,2019,0.3,81.0
1502756,2020,0.8,80.2
1502764,2014,25.2,8410.4
1502764,2015,40.5,8405.9
1502764,2016,32.7,8373.3
1502764,2017,42.0,8331.3
1502764,2018,30.1,8301.2
1502764,2019,43.7,8257.6
1502764,2020,69.8,8187.8
1502772,2014,0.0,274.1
1502772,2015,0.5,310.7
1502772,2016,0.5,310.2
1502772,2017,1.7,309.6
1502772,2018,0.9,242.9
1502772,2019,2.7,305.9
1502772,2020,3.7,302.2
1502806,2014,0.2,1952.7
1502806,2015,0.1,1113.0
1502806,2016,1.0,2522.0
1502806,2017,0.2,2445.8
1502806,2018,0.1,0.0
1502806,2019,1.7,2808.6
1502806,2020,1.1,2790.7
1502855,2014,5.9,353.1
1502855,2015,3.8,288.3
1502855,2016,5.6,343.9
1502855,2017,6.1,336.2
1502855,2018,5.5,271.7
1502855,2019,11.1,321.7
1502855,2020,9.5,312.2
1502905,2014,0.0,157.3
1502905,2015,0.3,252.4
1502905,2016,1.0,304.4
1502905,2017,0.4,331.6
1502905,2018,1.1,330.4
1502905,2019,0.7,322.0
1502905,2020,0.9,328.8
1502939,2014,5.8,1467.4
1502939,2015,6.9,1789.1
1502939,2016,7.2,1785.8
1502939,2017,5.9,1806.8
1502939,2018,10.7,1004.0
1502939,2019,13.2,1782.9
1502939,2020,26.6,1738.2
1502954,2014,4.1,199.1
1502954,2015,4.6,229.9
1502954,2016,10.6,219.3
1502954,2017,2.0,217.3
1502954,2018,4.1,201.0
1502954,2019,3.5,209.7
1502954,2020,2.9,206.8
1503002,2014,2.4,7480.4
1503002,2015,3.2,11075.6
1503002,2016,0.9,8052.9
1503002,2017,1.2,10812.4
1503002,2018,3.3,10755.3
1503002,2019,1.2,11236.1
1503002,2020,1.2,10623.5
1503044,2014,4.0,320.5
1503044,2015,3.3,317.5
1503044,2016,3.1,314.4
1503044,2017,4.0,310.3
1503044,2018,1.4,308.9
1503044,2019,3.1,305.8
1503044,2020,2.4,303.4
1503077,2014,3.8,176.4
1503077,2015,1.2,171.3
1503077,2016,1.0,87.6
1503077,2017,0.7,170.8
1503077,2018,1.0,121.6
1503077,2019,0.6,172.6
1503077,2020,0.9,171.7
1503093,2014,23.2,2489.6
1503093,2015,25.1,2708.9
1503093,2016,20.6,2700.2
1503093,2017,23.9,2678.5
1503093,2018,22.0,2599.4
1503093,2019,30.1,2629.0
1503093,2020,40.1,2588.9
1503101,2014,1.8,4349.5
1503101,2015,0.2,3523.2
1503101,2016,1.2,1590.3
1503101,2017,2.2,4830.9
1503101,2018,3.0,1981.6
1503101,2019,5.1,6155.3
1503101,2020,3.8,6325.3
1503200,2014,0.0,33.8
1503200,2015,0.3,59.1
1503200,2016,0.1,78.9
1503200,2017,0.6,93.3
1503200,2018,0.0,91.7
1503200,2019,0.0,93.3
1503200,2020,0.2,93.1
1503309,2014,0.2,783.9
1503309,2015,0.6,940.6
1503309,2016,0.1,511.7
1503309,2017,0.6,979.7
1503309,2018,1.2,917.7
1503309,2019,0.8,995.8
1503309,2020,1.1,994.4
1503408,2014,0.0,63.8
1503408,2015,0.0,82.4
1503408,2016,0.1,51.5
1503408,2017,0.3,116.4
1503408,2018,0.1,116.3
1503408,2019,0.2,116.1
1503408,2020,0.3,115.8
1503457,2014,6.3,1634.1
1503457,2015,14.1,2126.7
1503457,2016,11.2,1364.0
1503457,2017,8.5,2434.1
1503457,2018,13.1,699.6
1503457,2019,7.4,2418.5
1503457,2020,23.4,2377.6
1503507,2014,0.1,68.8
1503507,2015,1.9,144.7
1503507,2016,1.8,149.4
1503507,2017,1.0,150.3
1503507,2018,0.3,144.8
1503507,2019,0.1,149.8
1503507,2020,0.5,149.3
1503606,2014,99.7,55533.2
1503606,2015,90.3,53466.3
1503606,2016,129.4,54880.9
1503606,2017,80.1,54755.3
1503606,2018,98.6,50137.5
1503606,2019,169.3,54814.1
1503606,2020,273.0,54696.1
1503705,2014,48.3,3026.0
1503705,2015,28.1,1745.7
1503705,2016,87.6,2930.0
1503705,2017,29.5,2856.1
1503705,2018,32.9,2773.0
1503705,2019,35.0,2835.1
1503705,2020,33.4,2801.8
1503754,2014,24.1,46015.3
1503754,2015,31.7,45974.6
1503754,2016,31.3,45962.3
1503754,2017,35.4,45202.4
1503754,2018,52.6,44949.4
1503754,2019,93.8,45780.4
1503754,2020,89.0,45690.9
1503804,2014,1.8,278.4
1503804,2015,3.3,276.7
1503804,2016,2.1,275.1
1503804,2017,2.0,264.6
1503804,2018,2.7,269.8
1503804,2019,3.7,266.7
1503804,2020,3.7,263.0
1503903,2014,12.9,5214.1
1503903,2015,8.4,5100.3
1503903,2016,4.0,3866.7
1503903,2017,11.6,5313.1
1503903,2018,5.4,3519.9
1503903,2019,16.4,5274.5
1503903,2020,9.3,5316.4
1504000,2014,0.0,648.0
1504000,2015,0.0,534.1
1504000,2016,0.2,718.6
1504000,2017,0.2,770.4
1504000,2018,0.0,0.0
1504000,2019,0.0,873.2
1504000,2020,0.2,873.0
1504059,2014,0.0,11.4
1504059,2015,0.2,19.6
1504059,2016,0.4,20.2
1504059,2017,0.5,19.7
1504059,2018,0.0,19.7
1504059,2019,0.0,19.7
1504059,2020,0.2,19.5
1504109,2014,0.0,26.9
1504109,2015,0.3,85.7
1504109,2016,0.0,119.2
1504109,2017,0.4,132.8
1504109,2018,0.5,131.8
1504109,2019,0.2,130.5
1504109,2020,1.7,130.3
1504208,2014,38.5,6101.2
1504208,2015,46.0,5913.0
1504208,2016,99.7,6404.9
1504208,2017,42.2,6359.1
1504208,2018,51.5,6078.6
1504208,2019,68.0,6244.0
1504208,2020,58.7,6185.4
1504307,2014,0.2,176.9
1504307,2015,0.6,269.1
1504307,2016,0.6,316.5
1504307,2017,1.4,377.0
1504307,2018,1.2,363.0
1504307,2019,1.6,351.1
1504307,2020,0.9,372.7
1504406,2014,0.3,169.2
1504406,2015,1.4,226.2
1504406,2016,0.5,235.7
1504406,2017,0.7,301.0
1504406,2018,0.8,298.9
1504406,2019,0.0,239.3
1504406,2020,0.7,299.4
1504422,2014,0.0,12.9
1504422,2015,0.0,26.4
1504422,2016,0.0,10.5
1504422,2017,0.0,29.9
1504422,2018,0.0,29.9
1504422,2019,0.1,29.8
1504422,2020,0.0,29.8
1504455,2014,16.8,5930.0
1504455,2015,17.8,4053.9
1504455,2016,8.0,0.0
1504455,2017,116.2,6080.6
1504455,2018,63.7,4971.0
1504455,2019,112.9,5903.9
1504455,2020,64.5,5817.5
1504505,2014,1.6,4513.3
1504505,2015,0.3,4351.1
1504505,2016,0.6,1175.5
1504505,2017,2.9,5441.3
1504505,2018,1.7,4533.8
1504505,2019,2.6,5835.9
1504505,2020,2.2,5909.2
1504604,2014,0.2,127.0
1504604,2015,0.0,135.1
1504604,2016,0.3,135.9
1504604,2017,0.3,135.4
1504604,2018,0.3,123.4
1504604,2019,0.1,135.2
1504604,2020,0.1,135.1
1504703,2014,24.8,3720.5
1504703,2015,25.7,4386.8
1504703,2016,30.6,4262.3
1504703,2017,45.5,4316.6
1504703,2018,34.7,4290.6
1504703,2019,28.0,4424.7
1504703,2020,36.5,4388.2
1504802,2014,41.8,8849.9
1504802,2015,12.9,8902.1
1504802,2016,24.8,3947.7
1504802,2017,64.3,10211.5
1504802,2018,14.5,4439.4
1504802,2019,27.8,10753.2
1504802,2020,54.8,11768.9
1504901,2014,0.0,1418.8
1504901,2015,0.0,1420.9
1504901,2016,0.0,1302.2
1504901,2017,0.0,1668.5
1504901,2018,0.3,380.3
1504901,2019,0.0,1828.1
1504901,2020,0.1,1806.9
1504950,2014,13.6,1150.4
1504950,2015,2.7,1255.2
1504950,2016,7.4,1144.0
1504950,2017,5.6,1122.1
1504950,2018,4.7,636.0
1504950,2019,4.4,1252.8
1504950,2020,7.8,1233.9
1504976,2014,2.1,175.3
1504976,2015,3.6,198.6
1504976,2016,4.5,196.1
1504976,2017,3.9,191.8
1504976,2018,3.3,167.0
1504976,2019,6.1,182.7
1504976,2020,6.1,176.6
1505007,2014,0.0,26.4
1505007,2015,0.3,68.3
1505007,2016,0.5,79.2
1505007,2017,0.6,89.3
1505007,2018,0.5,78.4
1505007,2019,0.0,89.3
1505007,2020,0.1,89.3
1505031,2014,114.5,28535.2
1505031,2015,169.3,28743.2
1505031,2016,140.8,28617.6
1505031,2017,61.2,28445.1
1505031,2018,194.4,28179.9
1505031,2019,200.9,28161.0
1505031,2020,363.2,27793.2
1505064,2014,77.9,5007.7
1505064,2015,73.8,4684.9
1505064,2016,224.4,6251.9
1505064,2017,122.3,6297.9
1505064,2018,172.6,6058.5
1505064,2019,141.2,5995.0
1505064,2020,155.3,5839.7
1505106,2014,22.9,19903.2
1505106,2015,13.1,19465.2
1505106,2016,10.1,9042.2
1505106,2017,18.4,17878.3
1505106,2018,24.1,16832.1
1505106,2019,35.0,18174.5
1505106,2020,42.3,19904.1
1505205,2014,1.8,1704.1
1505205,2015,2.0,1605.7
1505205,2016,3.6,2269.6
1505205,2017,7.9,2104.4
1505205,2018,2.0,255.2
1505205,2019,2.7,2405.8
1505205,2020,2.5,2385.3
1505304,2014,8.6,74629.3
1505304,2015,13.2,99553.0
1505304,2016,11.5,82746.2
1505304,2017,11.9,88655.4
1505304,2018,15.2,80562.2
1505304,2019,20.9,95008.2
1505304,2020,24.5,95154.6
1505403,2014,0.1,33.0
1505403,2015,0.3,62.8
1505403,2016,0.7,39.9
1505403,2017,0.6,63.5
1505403,2018,0.4,53.0
1505403,2019,0.3,62.8
1505403,2020,0.3,62.4
1505437,2014,4.9,9409.7
1505437,2015,5.2,9462.9
1505437,2016,7.8,9484.3
1505437,2017,12.5,9471.8
1505437,2018,9.0,9462.2
1505437,2019,16.6,9445.6
1505437,2020,16.5,9429.0
1505486,2014,78.4,4511.9
1505486,2015,165.8,5762.2
1505486,2016,141.4,4979.4
1505486,2017,179.7,6062.3
1505486,2018,138.0,3173.6
1505486,2019,312.3,5612.1
1505486,2020,247.9,5364.2
1505494,2014,1.7,137.4
1505494,2015,1.2,136.1
1505494,2016,2.4,133.7
1505494,2017,1.4,132.3
1505494,2018,0.8,131.6
1505494,2019,1.2,130.4
1505494,2020,1.1,129.3
1505502,2014,20.0,7531.4
1505502,2015,24.2,9587.8
1505502,2016,19.8,9640.6
1505502,2017,19.8,10630.7
1505502,2018,18.4,1363.6
1505502,2019,25.9,10604.2
1505502,2020,19.8,10535.6
1505536,2014,1.5,5459.4
1505536,2015,1.9,4322.9
1505536,2016,6.1,5557.8
1505536,2017,1.5,5556.3
1505536,2018,2.9,5553.4
1505536,2019,4.5,5548.9
1505536,2020,4.1,5544.8
1505551,2014,1.0,320.2
1505551,2015,0.6,324.8
1505551,2016,0.6,324.2
1505551,2017,0.8,323.4
1505551,2018,0.4,323.0
1505551,2019,1.4,321.6
1505551,2020,3.0,318.6
1505601,2014,0.0,30.5
1505601,2015,1.6,62.8
1505601,2016,0.5,62.0
1505601,2017,1.8,65.0
1505601,2018,0.3,54.7
1505601,2019,0.0,69.5
1505601,2020,0.2,69.2
1505635,2014,5.1,336.6
1505635,2015,3.1,336.9
1505635,2016,3.3,336.3
1505635,2017,2.8,333.5
1505635,2018,4.0,295.2
1505635,2019,2.0,327.5
1505635,2020,1.6,325.9
1505650,2014,53.4,4115.9
1505650,2015,88.9,5129.9
1505650,2016,67.7,4970.8
1505650,2017,88.4,4982.6
1505650,2018,92.9,4889.8
1505650,2019,104.8,4785.0
1505650,2020,85.8,4698.9
1505700,2014,0.0,464.9
1505700,2015,0.0,472.5
1505700,2016,0.0,461.0
1505700,2017,0.0,568.1
1505700,2018,0.0,425.6
1505700,2019,0.0,608.7
1505700,2020,0.0,581.8
1505809,2014,60.2,13873.8
1505809,2015,109.2,17364.8
1505809,2016,178.1,14828.3
1505809,2017,167.8,21144.5
1505809,2018,99.8,3946.0
1505809,2019,254.4,21590.8
1505809,2020,190.0,21573.0
1505908,2014,21.5,8661.4
1505908,2015,21.7,8960.6
1505908,2016,20.9,4228.5
1505908,2017,15.4,9382.3
1505908,2018,36.1,9712.8
1505908,2019,41.8,11679.6
1505908,2020,32.1,11146.6
1506005,2014,12.5,5305.1
1506005,2015,55.1,7544.8
1506005,2016,46.6,2506.4
1506005,2017,38.1,8386.6
1506005,2018,27.2,7564.1
1506005,2019,74.3,8288.4
1506005,2020,36.2,8196.4
1506104,2014,0.1,23.7
1506104,2015,0.5,62.7
1506104,2016,0.2,60.5
1506104,2017,0.0,45.6
1506104,2018,0.1,21.7
1506104,2019,0.0,64.7
1506104,2020,0.5,64.2
1506112,2014,0.0,162.0
1506112,2015,1.2,122.2
1506112,2016,0.1,89.0
1506112,2017,0.2,157.6
1506112,2018,0.2,0.0
1506112,2019,0.0,156.2
1506112,2020,0.1,158.6
1506138,2014,0.4,446.4
1506138,2015,0.2,462.9
1506138,2016,0.4,462.4
1506138,2017,0.4,462.0
1506138,2018,0.3,446.4
1506138,2019,1.3,460.5
1506138,2020,0.2,460.2
1506161,2014,3.9,596.2
1506161,2015,4.8,592.5
1506161,2016,7.4,585.2
1506161,2017,6.3,578.9
1506161,2018,7.7,571.2
1506161,2019,6.1,565.1
1506161,2020,11.8,553.3
1506187,2014,22.4,2772.5
1506187,2015,18.9,2759.9
1506187,2016,26.7,2730.3
1506187,2017,19.4,2711.0
1506187,2018,25.0,2668.8
1506187,2019,34.2,2654.6
1506187,2020,36.9,2617.4
1506195,2014,34.3,5075.8
1506195,2015,30.9,5040.6
1506195,2016,27.8,4989.8
1506195,2017,43.1,4976.2
1506195,2018,52.3,4884.8
1506195,2019,108.8,4815.0
1506195,2020,98.8,4716.3
1506203,2014,0.0,68.1
1506203,2015,1.2,99.0
1506203,2016,0.2,104.8
1506203,2017,0.2,152.7
1506203,2018,0.3,91.5
1506203,2019,1.2,119.3
1506203,2020,0.0,151.6
